ZIP_CODE,RENT_INDEX,MEDIAN_RENT
11233,34.103369516091959,2972.5
11238,47.448104980084295,4000.0
11206,46.81839248976523,3600.0
11207,31.586514448416313,2999.5
10025,54.225352112676056,4800.0
11213,24.283936851236202,3150.0
11215,28.740714258132481,3900.0
11216,70.215891793992427,3750.0
11237,67.213013748223077,3900.0
11221,56.886264017963953,3400.0
11385,52.65071434899734,3500.0
11226,39.79004801567703,3100.0
10031,55.278996946130221,3300.0
11205,52.184634729818733,3995.0
